

Receivable Invoice Detail																
DOLPHIN PLASTICS & PACKAGING																
For the period 1 July 2024 to 30 June 2025																
																
Invoice Number	Invoice Date	Source	Reference	Item Code	Description	Quantity	Unit Price (ex) (AUD)	Discount (ex) (AUD)	GST (AUD)	Gross (AUD)	Invoice Total (AUD)	Balance (AUD)	Contact Account Number	Contact Group	Account Code	Account
																
100% REEF SAFE																
944961	11 Jan 2023	Receivable Invoice			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)	1.0000	88.0000	0.00	8.80	96.80	96.80	0.00	7111		4020	Sales - Imported Finished Goods
Total MISSBEEHAVEN						2.0000		0.00	15.70	172.70		0.00				
																
MODPLAS																
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PB430155050 - L/D NATURAL POLY BAG 430MM X 1550MM X 50UM $/1000 (UOM = THOU)	1.9000	483.0000	0.00	91.77	1,009.47	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PB65075050 - L/D NATURAL POLY BAG 650MM X 750MM X 50UM $/1000 (UOM = THOU)	3.1750	355.0000	0.00	112.71	1,239.84	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PB250155050 - L/D NATURAL POLY BAG 250MM X 1550MM X 50UM $/1000 (UOM = THOU)	2.1000	285.0000	0.00	59.85	658.35	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PB35075050 - L/D NATURAL POLY BAG 350MM X 750MM X 50UM $/1000 (UOM = THOU)	3.1500	189.0000	0.00	59.54	654.89	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PBR750125050 - LD NATURAL POLY BAG ON ROLL 750MM X 1250MM X 50UM ; 200 BAGS PER ROLL ; $ROLL (UOM = ROLL)	10.0000	69.9000	0.00	69.90	768.90	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		PBR850140050 - LD NATURAL POLY BAG ON ROLL 850MM X 1400MM X 50UM ;100 BAGS PER ROLL ;$/PER ROLL (UOM = ROLL)	10.0000	78.7000	0.00	78.70	865.70	5,197.15	0.00	7631		4030	Sales - Manufactured Finished Goods
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	0.0000	0.00	0.00	0.00	5,197.15	0.00	7631			
945554	26 Jun 2023	Receivable Invoice	BEN EMAIL		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	5,197.15	0.00	7631			
Total MODPLAS						32.3250		0.00	472.47	5,197.15		0.00				
																
MONSOON AQUATICS																
944152	05 Sep 2022	Receivable Invoice	EMAIL GEORGE		PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)	3.0000	62.0000	0.00	18.60	204.60	254.60	0.00	6902		4020	Sales - Imported Finished Goods
944152	05 Sep 2022	Receivable Invoice	EMAIL GEORGE		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	50.0000	0.00	0.00	50.00	254.60	0.00	6902		4070	Freight Outgoing
944517	06 Mar 2023	Receivable Invoice	EMAIL GEORGE 19.10.22		PB8035080 - L/D NATURAL POLY BAG 80MM X 350MM X 80UM;$/THOU (UOM = THOU)	10.0000	64.0000	0.00	64.00	704.00	750.85	0.00	6902		4030	Sales - Manufactured Finished Goods
944517	06 Mar 2023	Receivable Invoice	EMAIL GEORGE 19.10.22		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	42.5900	0.00	4.26	46.85	750.85	0.00	6902		4070	Freight Outgoing
Total MONSOON AQUATICS						15.0000		0.00	86.86	1,005.45		0.00				
																
MOOLOOLAH RIVER FISHERIES																
944547	20 Jan 2023	Receivable Invoice	PHONE ORDER		SR30060035BT - LD BLUE TINT SHEET ON ROLL ; 300MM X 600MM X 35UM ; 2000/ROLL $/ROLL (UOM = ROLL)   - (Customer Part # .)	45.0000	75.8000	0.00	341.10	3,752.10	3,752.10	0.00	5517	SUPPLIERS	4030	Sales - Manufactured Finished Goods
944547	20 Jan 2023	Receivable Invoice	PHONE ORDER		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	3,752.10	0.00	5517	SUPPLIERS		
Total MOOLOOLAH RIVER FISHERIES						46.0000		0.00	341.10	3,752.10		0.00				
																
MOUNTAIN CREEK PLANTATION																
944966	12 Jan 2023	Receivable Invoice	WALK IN		STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)	1.0000	90.0000	0.00	9.00	99.00	99.00	0.00	7611		4020	Sales - Imported Finished Goods
Total MOUNTAIN CREEK PLANTATION						1.0000		0.00	9.00	99.00		0.00				
																
MUNNGIE P/L																
944904	03 Jan 2023	Receivable Invoice			STRETCH WRAP REAPER - CAST STRETCH WRAP 500MM X 400MTRS X 23UM 4ROLLS/CTN $/CTN (UOM = CTN)   - (Customer Part # HAND WRAP)	1.0000	90.0000	0.00	9.00	99.00	99.00	0.00	5522		4020	Sales - Imported Finished Goods
945577	26 Apr 2023	Receivable Invoice			PBR690G46035-IMP 5KG PRAWN - 5KG PRAWN BAG 161B L/D NATURAL POLY BAG 690MM GUSSET (390+300) X 460MM X 35UM 500/ROLL $/ROLL (UOM = ROLL)	25.0000	69.5000	0.00	0.00	1,737.50	2,042.53	0.00	5522		4020	Sales - Imported Finished Goods
945577	26 Apr 2023	Receivable Invoice			PBR960G65038-IMP KIRBY LINER - PBR960G65038 - (KIRBY LINER)LD NATURAL POLY BAG ON ROLL 960MM GUSSET (555+405) X 650MM X 38UM ; 500/ROLL ; $/ROLL (UOM = ROLL)	2.0000	138.6500	0.00	27.73	305.03	2,042.53	0.00	5522		4020	Sales - Imported Finished Goods
Total MUNNGIE P/L						28.0000		0.00	36.73	2,141.53		0.00				
																
MY TEAM GLOBAL EXPRESS PTY LTD																
INV-6372	09 Sep 2022	Receivable Invoice	717892		CUSTOMERS TRANSPORT 	1.0000	229.1400	0.00	22.91	252.05	252.05	252.05		SUPPLIERS	5080	COG's Delivery
Total MY TEAM GLOBAL EXPRESS PTY LTD						1.0000		0.00	22.91	252.05		252.05				
																
NATURES CUTTING BOARDS																
944390	30 Sep 2022	Receivable Invoice	PHONE ORDER - JANE		PB9001200200 - L/D NATURAL POLY BAG 900 X 1200 X 200UM, 50/BUNDLE, $/CTN (UOM = CTN)	2.0000	141.0000	0.00	28.20	310.20	350.68	0.00	7064		4030	Sales - Manufactured Finished Goods
944390	30 Sep 2022	Receivable Invoice	PHONE ORDER - JANE		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	36.8000	0.00	3.68	40.48	350.68	0.00	7064		4070	Freight Outgoing
Total NATURES CUTTING BOARDS						3.0000		0.00	31.88	350.68		0.00				
																
NEIL OWENS																
945541	19 Apr 2023	Receivable Invoice			PB450750150 - L/D NATURAL POLY BAG 450MM X 750MM X 150UM;  $/1000 ; 100PER CARTON (UOM = CTN)	13.6000	60.0000	0.00	81.60	897.60	897.60	0.00	7630		4030	Sales - Manufactured Finished Goods
Total NEIL OWENS						13.6000		0.00	81.60	897.60		0.00				
																
NEWS CORP AUSTRALIA (APN)																
945561	17 May 2023	Receivable Invoice	47536		PB25538035(2000) - G15:  L/D NATURAL POLY BAG 255MM X 380MM X 35UM  2000/CTN  $/1000 (UOM = THOU)   - (Customer Part # BAG)	50.0000	58.8000	0.00	294.00	3,234.00	3,283.50	0.00	5137		4030	Sales - Manufactured Finished Goods
945561	17 May 2023	Receivable Invoice	47536		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	45.0000	0.00	4.50	49.50	3,283.50	0.00	5137		4070	Freight Outgoing
Total NEWS CORP AUSTRALIA (APN)						51.0000		0.00	298.50	3,283.50		0.00				
																
NEXT GENERATION PET FOODS																
943205-02	21 Jul 2022	Receivable Invoice	3577		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	7.3300	142.0000	0.00	104.09	1,144.95	1,144.95	0.00	5532		4030	Sales - Manufactured Finished Goods
943205-02	21 Jul 2022	Receivable Invoice	3577		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	1,144.95	0.00	5532			
943205-03	21 Jul 2022	Receivable Invoice	3577		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	1.1700	142.0000	0.00	16.61	182.75	182.75	0.00	5532		4030	Sales - Manufactured Finished Goods
944158	02 Nov 2022	Receivable Invoice	4348		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	22.8000	142.0000	0.00	323.76	3,561.36	3,561.36	0.00	5532		4030	Sales - Manufactured Finished Goods
944158	02 Nov 2022	Receivable Invoice	4348		# DUE TO MANUFACTURING UNDER AND OVER ALLOWANCES THIS ITEM IS SLIGHTLY OVER YOUR REQUESTED AMOUNT, PLEASE ADJUST YOUR PURCHASE ORDER ACCORDINGLY.	1.0000	0.0000	0.00	0.00	0.00	3,561.36	0.00	5532			
944287	16 Jan 2023	Receivable Invoice	4454		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	30.0000	142.0000	0.00	426.00	4,686.00	4,686.00	0.00	5532		4030	Sales - Manufactured Finished Goods
944287-02	20 Apr 2023	Receivable Invoice	4454		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	30.0000	142.0000	0.00	426.00	4,686.00	4,686.00	0.00	5532		4030	Sales - Manufactured Finished Goods
944485	20 Apr 2023	Receivable Invoice	4586		PB30545575 - L/D NATURAL POLY BAG 305MM X 455MM X 75UM; 500/CTN; $/1000 (UOM = THOU)	17.0000	142.0000	0.00	241.40	2,655.40	2,655.40	0.00	5532		4030	Sales - Manufactured Finished Goods
Total NEXT GENERATION PET FOODS						110.3000		0.00	1,537.86	16,916.46		0.00				
																
NIAGARA AUSTRALIA PTY LTD																
943750	18 Aug 2022	Receivable Invoice	110566		T900150SH - L/D NATURAL SHRINK POLY TUBE 900MM X 100MTS X 150UM;25KG/ROLL;$/ROLL (UOM = ROLL)	2.0000	160.0000	0.00	32.00	352.00	387.75	0.00	7571		4030	Sales - Manufactured Finished Goods
943750	18 Aug 2022	Receivable Invoice	110566		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	32.5000	0.00	3.25	35.75	387.75	0.00	7571		4070	Freight Outgoing
944199	13 Oct 2022	Receivable Invoice	110722		T900150SHRINK (25KG) - L/D NATURAL SHRINK POLYTUBE 900MM X 150UM, 25KG/ROLL, $/KG  SPC 87015047 (UOM = kg)	100.0000	6.4000	0.00	64.00	704.00	764.50	0.00	7571		4030	Sales - Manufactured Finished Goods
944199	13 Oct 2022	Receivable Invoice	110722		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	55.0000	0.00	5.50	60.50	764.50	0.00	7571		4070	Freight Outgoing
945013	09 Feb 2023	Receivable Invoice	111003		T900150SHRINK (25KG) - L/D NATURAL SHRINK POLYTUBE 900MM X 150UM, 25KG/ROLL, $/KG  SPC 87015047 (UOM = kg)	100.0000	6.4000	0.00	64.00	704.00	770.00	0.00	7571		4030	Sales - Manufactured Finished Goods
945013	09 Feb 2023	Receivable Invoice	111003		FREIGHT OUTGOING - DISPATCHED FROM WARANA WAREHOUSE (UOM = ea)	1.0000	60.0000	0.00	6.00	66.00	770.00	0.00	7571		4070	Freight Outgoing
Total NIAGARA AUSTRALIA PTY LTD						205.0000		0.00	174.75	1,922.25		0.00				
																
NNK GROUP PTY LTD																
943916	27 Jul 2022	Receivable Invoice	PHONE ORDER		PB9001200200P ASBESTOS - POLY BAG PRINTED ASBESTOS 900MM X1200MM  X  200UM  50/BUNDLE  $/BUNDLE.. (UOM = BDLE)	2.0000	115.5000	0.00	23.10	254.10	254.10	0.00	7575		4030	Sales - Manufactured Finished Goods
Total NNK GROUP PTY LTD						2.0000		0.00	23.10	254.10		0.00				
																
NOOSA HOSPITAL																
943757	05 Jul 2022	Receivable Invoice	4505468407		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	5.0000	4.8000	0.00	2.40	26.40	1,098.68	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943757	05 Jul 2022	Receivable Invoice	4505468407		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	10.0000	27.1000	0.00	27.10	298.10	1,098.68	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943757	05 Jul 2022	Receivable Invoice	4505468407		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	8.0000	70.5000	0.00	56.40	620.40	1,098.68	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943757	05 Jul 2022	Receivable Invoice	4505468407		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1.0000	130.2000	0.00	13.02	143.22	1,098.68	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943757	05 Jul 2022	Receivable Invoice	4505468407		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	2.0000	4.8000	0.00	0.96	10.56	1,098.68	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943798	12 Jul 2022	Receivable Invoice	4505477776		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	5.0000	4.8000	0.00	2.40	26.40	483.56	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943798	12 Jul 2022	Receivable Invoice	4505477776		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	7.0000	27.1000	0.00	18.97	208.67	483.56	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943798	12 Jul 2022	Receivable Invoice	4505477776		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	3.0000	70.5000	0.00	21.15	232.65	483.56	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943798	12 Jul 2022	Receivable Invoice	4505477776		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	3.0000	4.8000	0.00	1.44	15.84	483.56	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943183-03	14 Jul 2022	Receivable Invoice	4505357415		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	1.0000	57.5000	0.00	5.75	63.25	63.25	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943712-02	14 Jul 2022	Receivable Invoice	4505458219		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	3.0000	65.0000	0.00	19.50	214.50	214.50	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
942880-02	14 Jul 2022	Receivable Invoice	4505304875		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	2.0000	57.5000	0.00	11.50	126.50	126.50	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943221-03	14 Jul 2022	Receivable Invoice	4505365717		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	2.0000	57.5000	0.00	11.50	126.50	126.50	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943259-05	14 Jul 2022	Receivable Invoice	4505374696		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	2.0000	57.5000	0.00	11.50	126.50	126.50	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943367-02	14 Jul 2022	Receivable Invoice	4505394434		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	2.0000	65.0000	0.00	13.00	143.00	143.00	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943477-04	14 Jul 2022	Receivable Invoice	4505415680		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	4.0000	65.0000	0.00	26.00	286.00	286.00	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943644-02	14 Jul 2022	Receivable Invoice	4505447172		PB510G66055YP 250 - YCW27202: 27L YELLOW CLINICAL WASTE BAG 510 GUSSET X 660MM X 55UM  250/CTN  $PER CTN (UOM = CTN)   - (Customer Part # CLINICAL WASTE)	4.0000	65.0000	0.00	26.00	286.00	286.00	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943646	14 Jul 2022	Receivable Invoice	4505447718		PB1180G150030P - CL240P30 - M/D NATURAL POLY BAG PRINTED 'GENERAL WASTE' 1180MM GUSSETT (750+430) X1500MM X 30UM; 100/CTN; $/CTN;.. (UOM = CTN)	2.0000	66.9500	0.00	13.39	147.29	147.29	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4030	Sales - Manufactured Finished Goods
943853	19 Jul 2022	Receivable Invoice	4505487488		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	10.0000	27.1000	0.00	27.10	298.10	839.63	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943853	19 Jul 2022	Receivable Invoice	4505487488		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	5.0000	70.5000	0.00	35.25	387.75	839.63	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943853	19 Jul 2022	Receivable Invoice	4505487488		PB770G95060YP-IMP YCW75515 - YCW75515: 75L YELLOW CLINICAL WASTE 770 GUSSET X 950MM X 60UM  250/CTN  $PER CTN.. IM (UOM = CTN)	1.0000	130.2000	0.00	13.02	143.22	839.63	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943853	19 Jul 2022	Receivable Invoice	4505487488		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	2.0000	4.8000	0.00	0.96	10.56	839.63	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943835	19 Jul 2022	Receivable Invoice	4505483634		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	5.0000	4.8000	0.00	2.40	26.40	26.40	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943904	26 Jul 2022	Receivable Invoice	4505497358		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	7.0000	27.1000	0.00	18.97	208.67	441.32	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943904	26 Jul 2022	Receivable Invoice	4505497358		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	3.0000	70.5000	0.00	21.15	232.65	441.32	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943884	26 Jul 2022	Receivable Invoice	4505493662		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	5.0000	4.8000	0.00	2.40	26.40	26.40	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
944015	09 Aug 2022	Receivable Invoice	4505518781		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	2.0000	4.8000	0.00	0.96	10.56	634.70	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
944015	09 Aug 2022	Receivable Invoice	4505518781		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	10.0000	27.1000	0.00	27.10	298.10	634.70	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944015	09 Aug 2022	Receivable Invoice	4505518781		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	4.0000	70.5000	0.00	28.20	310.20	634.70	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944015	09 Aug 2022	Receivable Invoice	4505518781		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	3.0000	4.8000	0.00	1.44	15.84	634.70	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
943962	10 Aug 2022	Receivable Invoice	4505508488		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	7.0000	27.1000	0.00	18.97	208.67	384.89	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943962	10 Aug 2022	Receivable Invoice	4505508488		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	2.0000	70.5000	0.00	14.10	155.10	384.89	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
943962	10 Aug 2022	Receivable Invoice	4505508488		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	4.0000	4.8000	0.00	1.92	21.12	384.89	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
944035	16 Aug 2022	Receivable Invoice	4505524934		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	4.0000	4.8000	0.00	1.92	21.12	21.12	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
944055	16 Aug 2022	Receivable Invoice	4505529174		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	10.0000	27.1000	0.00	27.10	298.10	546.59	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944055	16 Aug 2022	Receivable Invoice	4505529174		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	3.0000	70.5000	0.00	21.15	232.65	546.59	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944055	16 Aug 2022	Receivable Invoice	4505529174		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	3.0000	4.8000	0.00	1.44	15.84	546.59	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
944111	23 Aug 2022	Receivable Invoice	4505539590		PB580G71030-IMP - CL40404 - L/D NATURAL POLY BAG 580MM GUSSETT X 710MM X 30UM 250 BAGS PER CARTON  $ PER CARTON (UOM = CTN)   - (Customer Part # BAG)	7.0000	27.1000	0.00	18.97	208.67	606.98	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944111	23 Aug 2022	Receivable Invoice	4505539590		PB770G95060-IMP - CL75521C: L/D NATURAL POLYBAG 770 GUSSET X 950 X 60UM  200/CTN  $PER CTN.. (UOM = CTN)	5.0000	70.5000	0.00	35.25	387.75	606.98	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4020	Sales - Imported Finished Goods
944111	23 Aug 2022	Receivable Invoice	4505539590		CABLE TIES - CABLE TIES 4.8MM X 200MM, 100/PACK (UOM = PK)	2.0000	4.8000	0.00	0.96	10.56	606.98	0.00	5537	HOSPITALS (QLD HEALTH, RAMSAY, ETC)	4040	Sales - Purchased Finished Goods
